message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_ortho_directed,207,255,90,90,-1,0,1
marisse_ortho_directed,208,205,45,0,-1,1,1
marisse_ortho_directed,209,205,180,0,-1,1,1
marisse_ortho_directed,210,205,145,0,-1,1,1
marisse_ortho_directed,211,105,145,90,-1,1,0
marisse_ortho_directed,212,255,225,0,-1,1,1
marisse_ortho_directed,213,255,0,45,-1,1,0
marisse_ortho_directed,214,255,145,45,-1,1,0
marisse_ortho_directed,215,155,180,45,-1,0,1
marisse_ortho_directed,216,255,0,0,-1,1,1
marisse_ortho_directed,217,205,0,0,-1,1,1
marisse_ortho_directed,218,155,0,0,-1,1,1
marisse_ortho_directed,219,155,180,180,-1,0,1
marisse_ortho_directed,220,105,180,180,-1,0,1
marisse_ortho_directed,221,155,270,0,-1,1,1
marisse_ortho_directed,222,105,225,0,-1,1,1
marisse_ortho_directed,223,105,180,0,-1,1,1
marisse_ortho_directed,224,255,90,0,-1,1,1
marisse_ortho_directed,225,105,90,0,-1,1,1
marisse_ortho_directed,226,255,270,22,-1,1,0
marisse_ortho_directed,227,105,180,22,-1,1,0
marisse_ortho_directed,228,105,270,0,-1,1,1
marisse_ortho_directed,229,255,0,90,-1,1,0
marisse_ortho_directed,230,255,270,90,-1,1,0
marisse_ortho_directed,231,155,145,90,-1,0,1
marisse_ortho_directed,232,105,270,0,-1,1,1
marisse_ortho_directed,233,205,180,0,-1,1,1
marisse_ortho_directed,234,255,180,0,-1,0,0
marisse_ortho_directed,235,155,315,45,-1,0,1
marisse_ortho_directed,236,155,45,45,-1,1,0
marisse_ortho_directed,237,155,225,90,-1,0,1
marisse_ortho_directed,238,155,0,0,-1,1,1
marisse_ortho_directed,239,155,315,22,-1,1,0
marisse_ortho_directed,240,105,145,180,-1,0,1
marisse_ortho_directed,241,205,90,180,-1,0,1
marisse_ortho_directed,242,255,90,22,-1,1,0
marisse_ortho_directed,243,205,0,0,-1,0,0
marisse_ortho_directed,244,155,315,0,-1,1,1
marisse_ortho_directed,245,105,145,0,-1,1,1
marisse_ortho_directed,246,155,90,0,-1,1,1
marisse_ortho_directed,247,205,315,0,-1,1,1
marisse_ortho_directed,248,105,45,0,-1,1,1
marisse_ortho_directed,249,205,145,90,-1,1,0
marisse_ortho_directed,250,105,45,0,-1,1,1
marisse_ortho_directed,251,155,180,0,-1,1,1
marisse_ortho_directed,252,205,145,0,-1,1,1
marisse_ortho_directed,253,205,180,22,-1,1,0
marisse_ortho_directed,254,105,145,0,-1,1,1
marisse_ortho_directed,255,255,45,0,-1,1,1
marisse_ortho_directed,256,105,0,0,-1,1,1

