message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_ortho_undirected,206,255,270,45,-1,0,1
marisse_ortho_undirected,207,155,90,0,-1,1,1
marisse_ortho_undirected,208,205,0,90,-1,0,1
marisse_ortho_undirected,209,155,225,0,-1,1,1
marisse_ortho_undirected,210,155,270,0,-1,1,1
marisse_ortho_undirected,211,255,180,180,-1,0,1
marisse_ortho_undirected,212,255,90,180,-1,1,0
marisse_ortho_undirected,213,205,270,0,-1,1,1
marisse_ortho_undirected,214,205,0,22,-1,1,0
marisse_ortho_undirected,215,255,90,0,-1,1,1
marisse_ortho_undirected,216,255,0,90,-1,1,0
marisse_ortho_undirected,217,155,225,0,-1,1,1
marisse_ortho_undirected,218,255,180,0,-1,1,1
marisse_ortho_undirected,219,105,90,90,-1,1,0
marisse_ortho_undirected,220,255,145,0,-1,1,1
marisse_ortho_undirected,221,255,145,0,-1,1,1
marisse_ortho_undirected,222,105,225,0,-1,1,1
marisse_ortho_undirected,223,105,315,0,-1,1,1
marisse_ortho_undirected,224,205,90,0,-1,1,1
marisse_ortho_undirected,225,255,315,0,-1,1,1
marisse_ortho_undirected,226,205,225,0,-1,1,1
marisse_ortho_undirected,227,205,225,22,-1,1,0
marisse_ortho_undirected,228,205,90,45,-1,0,1
marisse_ortho_undirected,229,105,90,0,-1,1,1
marisse_ortho_undirected,230,105,90,0,-1,1,1
marisse_ortho_undirected,231,105,180,22,-1,0,1
marisse_ortho_undirected,232,105,225,90,-1,0,1
marisse_ortho_undirected,233,105,145,90,-1,0,1
marisse_ortho_undirected,234,155,180,22,-1,0,1
marisse_ortho_undirected,235,105,145,180,-1,0,1
marisse_ortho_undirected,236,105,0,22,-1,1,0
marisse_ortho_undirected,237,155,0,90,-1,0,1
marisse_ortho_undirected,238,205,90,180,-1,0,1
marisse_ortho_undirected,239,255,225,22,-1,1,0
marisse_ortho_undirected,240,205,0,180,-1,0,1
marisse_ortho_undirected,241,155,145,0,-1,1,1
marisse_ortho_undirected,242,205,180,0,-1,1,1
marisse_ortho_undirected,243,205,315,90,-1,0,1
marisse_ortho_undirected,244,105,145,0,-1,1,1
marisse_ortho_undirected,245,255,145,0,-1,1,1
marisse_ortho_undirected,246,105,225,0,-1,1,1
marisse_ortho_undirected,247,205,180,45,-1,1,0
marisse_ortho_undirected,248,205,270,22,-1,1,0
marisse_ortho_undirected,249,255,0,0,-1,1,1
marisse_ortho_undirected,250,155,45,0,-1,1,1
marisse_ortho_undirected,251,155,180,0,-1,1,1
marisse_ortho_undirected,252,155,270,0,-1,1,1
marisse_ortho_undirected,253,105,145,0,-1,1,1
marisse_ortho_undirected,254,205,0,0,-1,1,1
marisse_ortho_undirected,255,155,315,0,-1,1,1
marisse_ortho_undirected,256,105,0,0,-1,1,1

