message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_flat_undirected_disconnected,204,105,0,45,-1,1,0
marisse_flat_undirected_disconnected,205,255,0,45,-1,1,0
marisse_flat_undirected_disconnected,206,255,225,0,-1,1,1
marisse_flat_undirected_disconnected,207,205,270,180,-1,0,1
marisse_flat_undirected_disconnected,208,105,315,45,-1,1,0
marisse_flat_undirected_disconnected,209,105,180,22,-1,0,1
marisse_flat_undirected_disconnected,210,255,315,0,-1,1,1
marisse_flat_undirected_disconnected,211,205,315,180,-1,0,1
marisse_flat_undirected_disconnected,212,105,45,90,-1,1,0
marisse_flat_undirected_disconnected,213,205,45,0,-1,1,1
marisse_flat_undirected_disconnected,214,155,270,90,-1,1,0
marisse_flat_undirected_disconnected,215,105,0,0,-1,1,1
marisse_flat_undirected_disconnected,216,155,315,90,-1,1,0
marisse_flat_undirected_disconnected,217,255,0,90,-1,0,1
marisse_flat_undirected_disconnected,218,105,270,45,-1,0,1
marisse_flat_undirected_disconnected,219,205,45,45,-1,1,0
marisse_flat_undirected_disconnected,220,105,225,22,-1,1,0
marisse_flat_undirected_disconnected,221,155,0,0,-1,1,1
marisse_flat_undirected_disconnected,222,205,0,90,-1,0,1
marisse_flat_undirected_disconnected,223,255,45,90,-1,1,0
marisse_flat_undirected_disconnected,224,155,315,0,-1,1,1
marisse_flat_undirected_disconnected,225,255,270,0,-1,1,1
marisse_flat_undirected_disconnected,226,205,145,90,-1,0,1
marisse_flat_undirected_disconnected,227,255,270,45,-1,0,1
marisse_flat_undirected_disconnected,228,155,90,180,-1,0,1
marisse_flat_undirected_disconnected,229,255,180,0,-1,1,1
marisse_flat_undirected_disconnected,230,105,45,0,-1,1,1
marisse_flat_undirected_disconnected,231,255,90,90,-1,0,1
marisse_flat_undirected_disconnected,232,155,145,0,-1,1,1
marisse_flat_undirected_disconnected,233,255,45,0,-1,0,0
marisse_flat_undirected_disconnected,234,205,90,180,-1,0,1
marisse_flat_undirected_disconnected,235,105,180,0,-1,1,1
marisse_flat_undirected_disconnected,236,105,90,0,-1,1,1
marisse_flat_undirected_disconnected,237,255,45,22,-1,1,0
marisse_flat_undirected_disconnected,238,255,145,22,-1,1,0
marisse_flat_undirected_disconnected,239,105,225,90,-1,0,1
marisse_flat_undirected_disconnected,240,255,0,180,-1,0,1
marisse_flat_undirected_disconnected,241,205,145,45,-1,1,0
marisse_flat_undirected_disconnected,242,105,145,0,-1,1,1
marisse_flat_undirected_disconnected,243,105,315,90,-1,0,1
marisse_flat_undirected_disconnected,244,155,90,0,-1,1,1
marisse_flat_undirected_disconnected,245,205,145,0,-1,1,1
marisse_flat_undirected_disconnected,246,155,0,22,-1,0,1
marisse_flat_undirected_disconnected,247,205,270,45,-1,0,1
marisse_flat_undirected_disconnected,248,155,145,45,-1,1,0
marisse_flat_undirected_disconnected,249,155,270,22,-1,1,0
marisse_flat_undirected_disconnected,250,155,225,45,-1,1,0
marisse_flat_undirected_disconnected,251,105,90,0,-1,1,1
marisse_flat_undirected_disconnected,252,255,45,0,-1,1,1
marisse_flat_undirected_disconnected,253,205,90,90,-1,1,0
marisse_flat_undirected_disconnected,254,105,180,0,-1,1,1
marisse_flat_undirected_disconnected,255,105,225,0,-1,1,1
marisse_flat_undirected_disconnected,256,105,0,0,-1,1,1

